	idx	parents_id	title	type	definition	corpus	grade
2874	2874	[]	二次根式除法	3		[]	['初中三年级']
2875	2875	[]	菱形的性质	3		[]	['其他']
2876	2876	[]	平行线之间的距离	3		['两条平行直线间的距离']	['初中一年级']
2877	2877	[]	抛物线的简单性质	3		[]	['初中三年级']
2878	2878	[]	全面调查与抽样调查	3		[]	['其他']
2879	2879	[]	因式分解-运用公式法	3		[]	['其他']
2880	2880	[]	恒等变换的概念	3		[]	['其他']
2881	2881	[]	生活中的轴对称现象	3		[]	['其他']
2882	2882	[]	五点法作三角函数的图像	3		[]	['初中二年级', '高中一年级']
2883	2883	[]	循环结构	1		['循环体', '循环语句']	['初中二年级']
2884	2884	[]	小数和分数的互化	3		['小数与分数的互化']	['其他']
2885	2885	[]	同位角、内错角、同旁内角	3		[]	['其他']
2886	2886	[168, 269, 735, 2020]	一元一次不等式（组）的应用	3		[]	['初中一年级']
2887	2887	[]	一元一次方程的应用	3		[]	['其他']
2889	2889	[]	一元二次不等式及简单的高次不等式的解法	3		[]	['初中一年级', '高中一年级']
2890	2890	[]	频率分布折线图、密度曲线	3		[]	['高中三年级']
2891	2891	[]	一次函数的应用	3		[]	['其他']
2892	2892	[534, 2]	分数指数幂	3		[]	['其他']
2893	2893	[]	升幂排列与降幂排列	3		[]	['其他']
2894	2894	[]	定义与命题	3		[]	['其他']
2896	2896	[]	解一元二次方程-直接开平方法	2		['用直接开平方法解一元二次方程', '直接开平方法']	['初中一年级']
2897	2897	[]	平面镶嵌（密铺）	3		[]	['其他']
2898	2898	[520]	直径所对的圆周角是直角	3		[]	['初中三年级']
2899	2899	[]	勾股定理的应用	3		[]	['其他']
2900	2900	[]	线段的和差	3		[]	['其他']
2902	2902	[]	化归转化思想	3		[]	['其他']
2904	2904	[516]	长方形与正方形的面积	3		[]	['初中一年级']
2905	2905	[]	完全平方式	3		[]	['初中二年级']
2906	2906	[]	作图问题的代数化	3		[]	['其他']
2907	2907	[]	反比例函数图象的对称性	3		[]	['其他']
2908	2908	[]	特殊取值法	3		[]	['其他']
2909	2909	[]	相似三角形的判定	3		[]	['初中三年级']
2910	2910	[]	二次函数的最值	3		[]	['其他']
2911	2911	[]	同余的性质	3		[]	['初中三年级']
2912	2912	[]	数学常识	3		[]	['其他']
2913	2913	[]	平行四边形的对边平行且相等	3		[]	['其他']
2914	2914	[]	七巧板	3	玩具。用正方形薄板或厚纸裁成形状不同的七小块，可以拼成各种图形。广泛流传于世界各地，被称为“唐图”。	[]	['其他']
2915	2915	[3567]	裂项相消法	3		[]	['高中一年级']
2916	2916	[]	方程的定义	3		[]	['其他']
2917	2917	[]	非负数的性质：偶次方	3		[]	['其他']
2918	2918	[]	组合及组合数公式	3		[]	['高中二年级']
2920	2920	[245]	或命题	3		[]	['初中二年级']
2921	2921	[534]	分数乘法	3		[]	['初中一年级']
2922	2922	[]	提公因式法与公式法的综合运用	3		['提公因式法和公式法的综合运用']	['其他']
2923	2923	[]	反比例函数的定义	3		[]	['其他']
2924	2924	[]	全等三角形的性质	3		[]	['其他']
2925	2925	[]	二元一次方程组的定义	3		[]	['其他']
2926	2926	[]	球面几何	3		['球面上的几何']	['其他']
2927	2927	[]	实数与向量相乘	3		[]	['其他']
2928	2928	[]	信息的加密与去密	3		[]	['其他']
2929	2929	[]	实数指数幂及其运算	3		[]	['其他']
2930	2930	[]	点关于点、直线的对称点	3		[]	['初中三年级']
2931	2931	[]	幂函数的实际应用	3		[]	['初中三年级']
2932	2932	[]	单项式乘多项式	3		[]	['其他']
2934	2934	[]	复数乘法的棣莫弗公式	3		[]	['高中三年级']
2935	2935	[]	平面与平面垂直的判定	3		[]	['高中一年级']
2936	2936	[]	生活中的平移现象	3		[]	['其他']
2937	2937	[372]	直线的向量方程	3		[]	['高中一年级']
2938	2938	[]	二次根式的性质与化简	3		[]	['其他']
2939	2939	[]	二分法求方程的近似解	3		[]	['高中一年级']
2940	2940	[269, 1315, 128]	一元二次不等式与二次函数	3		[]	['其他']
2941	2941	[]	函数图象型	3		[]	['其他']
2942	2942	[]	实际推断原理和假设检验	3		[]	['初中三年级', '高中二年级']
2944	2944	[]	球面距离及相关计算	3		[]	['高中一年级']
2945	2945	[]	算法的特点	3		[]	['初中三年级', '高中一年级']
2946	2946	[]	角的运算	3		[]	['其他']
2947	2947	[]	科学记数法	3	把一个正数记成a×10^n的形式，其中1≤a＜10，n比原数的整数位数小1。科学技术上常用这种方法表述较大的数，如光速约为300000千米/秒，可记成3.0×10^５千米/秒。	[]	['其他']
2948	2948	[]	盲人爬山法	3		[]	['高中三年级']
2949	2949	[]	空间两点间的距离公式	2		[]	['初中三年级']
2950	2950	[]	球与其它几何体的组合体	3		[]	['初中二年级', '高中三年级']
2951	2951	[]	等差数列的性质	3		[]	['高中二年级']
2952	2952	[169, 2017, 1576]	空间直角坐标系	1		[]	['高中一年级']
2954	2954	[]	圆内接多边形的性质与判定	3		['圆內接多边形的性质与判定']	['高中二年级']
2955	2955	[]	直线与平面垂直的性质	3		[]	['高中一年级']
2956	2956	[]	作图与测量	3		['测量与作图']	['其他']
2957	2957	[]	简单组合体的结构特征	3		[]	['高中一年级']
2958	2958	[]	合情推理和演绎推理之间的联系和差异	3		[]	['其他']
2959	2959	[]	解直角三角形的应用-坡度坡角问题	3		[]	['其他']
2961	2961	[]	分段函数的应用	3		[]	['初中二年级']
2962	2962	[]	二次根式的定义	3		[]	['初中二年级']
2965	2965	[]	由实际问题抽象出二元一次方程组	3		[]	['其他']
2967	2967	[264]	同弧或等弧所对的圆周角相等	3		[]	['其他']
2968	2968	[]	线段的定比分点	3		[]	['其他']
2969	2969	[]	线段的中点	3		[]	['其他']
2970	2970	[]	简单组合体的三视图	3		[]	['其他']
2972	2972	[]	异分母分式加减法	3		[]	['初中一年级']
2973	2973	[]	拉格朗日插值公式在密钥共享中的应用	3		[]	['其他']
2974	2974	[]	两条直线的交点坐标	3		[]	['高中一年级']
2975	2975	[]	比较线段的长短	3		[]	['其他']
2976	2976	[173, 262]	球面的对称性质	3		[]	['其他']
2977	2977	[]	一元一次方程的定义	3		[]	['其他']
2979	2979	[]	概率公式	3		[]	['其他']
2981	2981	[]	参数的意义	3		[]	['高中二年级']
2982	2982	[]	分式方程的定义	3		[]	['其他']
2983	2983	[]	二次函数综合题	3		[]	['其他']
2984	2984	[]	立体图形和平面图形	3		[]	['初中二年级']
2985	2985	[842]	含30度角的直角三角形的性质	3		[]	['其他']
2986	2986	[]	频数（率）分布表	3		[]	['其他']
2987	2987	[]	平面的概念、画法及表示	3		[]	['其他']
2989	2989	[408]	反射、平衡和旋转变换	3		[]	['高中二年级']
2990	2990	[]	解三元一次方程组	3		[]	['初中二年级']
2991	2991	[]	正切函数的图像和性质	3		[]	['高中一年级']
2992	2992	[]	点与圆的位置关系	3		[]	['初中三年级']
2993	2993	[]	解一元二次方程-因式分解法	2		['用因式分解法解一元二次方程', '解一元二次方程——因式分解法']	['初中二年级']
2994	2994	[]	度分秒的换算	3		['度、分、秒的换算']	['其他']
2996	2996	[]	不等式比较大小	3		[]	['初中二年级', '高中二年级']
2997	2997	[]	平行线法	3		[]	['初中三年级']
2998	2998	[]	同余与mod	3		[]	['其他']
2999	2999	[169, 83, 2136, 372]	平面向量	3		[]	['高中一年级']
3000	3000	[]	平行线的判定与性质	3		[]	['其他']
3001	3001	[]	特征向量的定义及性质	3		[]	['其他']
3002	3002	[]	等腰梯形的判定	3		[]	['其他']
3003	3003	[310]	柱体、锥体、台体的体积	3		[]	['初中一年级']
3004	3004	[]	二面角的平面角及求法	3		[]	['其他']
3005	3005	[]	平面向量数量积的含义与物理意义	3		[]	['高中一年级']
3006	3006	[]	尾数特征	3		[]	['其他']
3007	3007	[]	扇形面积的计算	3		[]	['其他']
3008	3008	[460]	概率的应用	3		[]	['初中三年级', '高中一年级']
3009	3009	[]	三角形的重心	3		[]	['其他']
3010	3010	[]	有理数的加法	3		[]	['其他']
3011	3011	[103]	变量间的相关关系	3		[]	['高中二年级']
3012	3012	[]	同（等）底等高的两个三角形面积相等	3		[]	['初中二年级']
3013	3013	[]	总体分布的估计	3		[]	['高中一年级']
3014	3014	[6, 0, 697, 989]	弦切角定理	3		[]	['初中二年级']
3016	3016	[6, 4, 3375, 435, 362, 374, 1774]	垂径定理	3		[]	['其他']
3018	3018	[460]	互斥事件的概率加法公式	3		[]	['高中二年级']
3019	3019	[]	圆柱、圆锥、圆台和球的概念及简单性质	3		[]	['其他']
3020	3020	[]	垂线段最短	3		[]	['其他']
3021	3021	[]	因式分解的应用	3		[]	['其他']
3023	3023	[]	平面向量的垂直	3		[]	['高中一年级']
3024	3024	[]	一次函数图象与几何变换	3		[]	['其他']
3025	3025	[]	解同余方程	3		[]	['初中二年级']
3026	3026	[]	中心投影	3		[]	['其他']
3027	3027	[]	弧度与角度的互化	3		[]	['高中一年级']
3028	3028	[]	虚数单位i及其性质	3		[]	['高中一年级']
3029	3029	[]	估算无理数的大小	3		[]	['其他']
3030	3030	[]	三角形中位线定理	2		['三角形的中位线定理']	['其他']
3031	3031	[]	平面解析几何的产生--数与形的结合	3		['平面解析几何的产生──数与形的结合']	['初中三年级']
3032	3032	[372]	空间向量的数乘运算	3		[]	['高中二年级']
3033	3033	[]	中点四边形	3		[]	['其他']
3034	3034	[]	互斥事件与对立事件概念	3		[]	['高中一年级']
3035	3035	[]	由实际问题抽象出一元一次不等式	3		[]	['其他']
3036	3036	[]	二次根式的化简求值	3		[]	['其他']
3037	3037	[464, 3648, 3454]	随机事件	3	简称“事件”。在一定条件下，可能发生也可能不发生，但在大量重复试验中其出现的频率呈现稳定性的事情。如从一批混有次品的产品中“任意抽一件为合格品”就是一个随机事件。	[]	['初中一年级']
3039	3039	[]	空间中直线与平面之间的位置关系	3		[]	['高中二年级']
3040	3040	[]	正多面体的分类	3		[]	['初中二年级']
3041	3041	[1114, 1998]	三元一次方程组的应用	3		[]	['初中一年级']
3042	3042	[]	二次函数图象的平移规律	3		[]	['其他']
3044	3044	[]	整式的加减	3		[]	['其他']
3045	3045	[]	正方形的性质	3		[]	['其他']
3046	3046	[]	因式分解-分组分解法	2		['分组分解法']	['初中一年级']
3047	3047	[]	终边相同的角	3		[]	['初中三年级']
3048	3048	[]	反证法与放缩法	3		[]	['初中一年级']
3049	3049	[]	导数的概念	3		[]	['高中二年级']
3050	3050	[]	数列的函数特性	3		[]	['初中二年级', '高中一年级']
3051	3051	[]	根与系数的关系	3		[]	['其他']
3052	3052	[]	坐标确定位置	3		[]	['其他']
3053	3053	[]	函数基础知识	3		[]	['其他']
3054	3054	[]	用树状图求概率	3		[]	['其他']
3055	3055	[]	二元一次不定方程	3		[]	['初中一年级']
3056	3056	[]	数列的概念与表示	3		['数列的概念及简单表示法']	['高中一年级']
3058	3058	[]	指数函数的定义、解析式、定义域和值域	3		[]	['高中一年级']
3060	3060	[]	椭圆的应用	3		[]	['其他']
3062	3062	[]	作图-旋转变换	3		['作图——旋转变换']	['其他']
3063	3063	[]	二元一次方程组的应用	3		[]	['其他']
3064	3064	[]	计算器-基础知识	3		['计算器的基础知识']	['其他']
3065	3065	[]	命题及其关系	3		[]	['高中二年级']
3066	3066	[]	平摆线的生成过程及其参数方程	3		[]	['高中二年级']
3067	3067	[]	切变变换	3		[]	['高中二年级']
3068	3068	[]	等边三角形的判定与性质	3		[]	['其他']
3069	3069	[]	代数式的定义	3		[]	['其他']
3070	3070	[]	数学传统文化-几何类	3		[]	['其他']
3071	3071	[]	代数式求值	3		['求代数式的值']	['初中一年级']
3072	3072	[]	角的计算	3		[]	['其他']
3073	3073	[1718, 128]	一次函数定义和表达式	3		[]	['其他']
3074	3074	[]	图的最短路问题及其算法	3		[]	['初中二年级']
3075	3075	[]	两条直线相交或平行问题	3		['两条直线相交或者平行的问题']	['其他']
3076	3076	[]	一元二次方程根的判别式	3		[]	['初中三年级']
3077	3077	[]	多边形内角与外角	3		[]	['其他']
3079	3079	[]	余角和补角	3		[]	['其他']
3080	3080	[]	作图-尺规作图的定义	3		['作图—尺规作图的定义']	['其他']
3081	3081	[]	数轴的定义	3		[]	['初中一年级']
3082	3082	[]	平面向量的正交分解及坐标表示	3		[]	['高中一年级']
3083	3083	[]	计算器-三角函数	3		['计算器——三角函数']	['其他']
3084	3084	[]	利用频率估计概率	3		['利用频率估算概率']	['其他']
3085	3085	[]	球的性质	3		[]	['初中二年级']
3086	3086	[]	平面向量数量积的性质及其运算律	3		[]	['高中一年级']
3087	3087	[]	直线与圆锥曲线	3		[]	['高中三年级']
3088	3088	[]	两条直线垂直的条件	3		[]	['其他']
3089	3089	[]	解直角三角形的应用-仰角俯角问题	3		[]	['其他']
3090	3090	[]	分式的基本性质	3		[]	['初中二年级']
3091	3091	[]	几何概率	3		[]	['其他']
3092	3092	[]	频数与频率	3		[]	['其他']
3093	3093	[]	垂径定理及推论	3		[]	['高中一年级']
3095	3095	[]	向量的数量积判断向量的共线与垂直	3		[]	['其他']
3096	3096	[]	完全平方公式的几何背景	3		[]	['其他']
3097	3097	[]	合情推理的含义与作用	3		[]	['其他']
3098	3098	[]	任意角的三角函数的定义	3		[]	['高中一年级']
3099	3099	[]	同解方程组	3		[]	['其他']
3100	3100	[]	频数（率）分布直方图	3		[]	['其他']
3101	3101	[]	尺规作图	3	只用直尺和圆规，按照作图公法中允许的作图步骤，进行有限次的组合的作图方法。	[]	['其他']
3102	3102	[]	圆内接四边形的性质	3		[]	['其他']
3103	3103	[]	配方法的应用	3		[]	['其他']
3104	3104	[]	等腰三角形的判定	3		[]	['其他']
3106	3106	[]	由实际问题抽象出一元一次不等式组	3		[]	['其他']
3108	3108	[]	随机数的含义与应用	3		[]	['高中二年级']
3109	3109	[]	面积法	3		[]	['其他']
3110	3110	[]	角平分线的定义	3		[]	['初中二年级']
3113	3113	[]	用样本的频率分布估计总体分布	3		[]	['初中三年级']
3114	3114	[]	模拟实验	3		[]	['其他']
3115	3115	[1986, 1144, 262]	球面三角形内角和大于180°	3		[]	['其他']
3116	3116	[1429]	两直线平行，同旁内角互补	3		[]	['其他']
3117	3117	[]	反比例函数的应用	3		[]	['其他']
3119	3119	[]	旋转与对应	3		[]	['其他']
3121	3121	[]	二项式系数的性质	3		[]	['其他']
3122	3122	[]	函数最值的应用	3		[]	['初中三年级']
3123	3123	[]	由实际问题抽象出分式方程	3		[]	['其他']
3125	3125	[]	相似三角形的性质	3		[]	['其他']
3126	3126	[]	数形结合思想	3		[]	['其他']
3127	3127	[]	空间向量的概念	3		[]	['高中一年级']
3128	3128	[]	分类讨论思想	3		[]	['初中一年级']
3129	3129	[]	扇形面积公式	3		[]	['初中三年级']
3131	3131	[]	工序流程图（即统筹图）	3		[]	['高中三年级']
3132	3132	[]	利用数轴比较有理数大小	3		[]	['初中三年级']
3133	3133	[]	平行公理及推论	3		[]	['其他']
3134	3134	[]	抛物线的定义及其标准方程	3		[]	['初中三年级']
3135	3135	[]	解一元二次方程-公式法	2		['用公式法解一元二次方程', '解一元二次方程——公式法', '公式法']	['初中二年级']
3136	3136	[]	等可能事件及其概率	3		[]	['初中三年级']
3137	3137	[3516, 3347]	顺序结构	3		[]	['初中一年级']
3138	3138	[]	一元一次不等式组的解集	3		[]	['其他']
3139	3139	[]	特殊角的三角函数值	3		[]	['初中三年级']
3140	3140	[]	复数代数形式的混合运算	3		[]	['高中二年级']
3141	3141	[]	直线和圆的方程的应用	3		[]	['高中一年级']
3142	3142	[]	双曲线的定义	3		[]	['高中二年级']
3143	3143	[104, 6]	切割线定理	3		[]	['其他']
3144	3144	[]	作图-三视图	3		['作图——三视图']	['其他']
3145	3145	[]	二次函数与不等式（组）	3		[]	['其他']
3146	3146	[]	分批试验法	3		[]	['高中二年级']
3147	3147	[]	一元二次方程的解	3		[]	['其他']
3148	3148	[]	函数的概念	3		[]	['其他']
3149	3149	[]	正数和负数	3		['正数与负数']	['其他']
3150	3150	[]	实验操作型	3		[]	['其他']
3151	3151	[]	等边三角形的定义	3		[]	['初中一年级']
